series,environment_steps,raw_value,three_point_smoothed_value
DC-PPO strict 1+5 reference,49382400,434991.125,435271.71875
DC-PPO strict 1+5 reference,49433600,433461.59375,434902.5208333333
DC-PPO strict 1+5 reference,49484800,436254.84375,435992.71875
DC-PPO strict 1+5 reference,49536000,438261.71875,436888.59375
DC-PPO strict 1+5 reference,49587200,436149.21875,437456.6041666667
DC-PPO strict 1+5 reference,49638400,437958.875,437104.46875
DC-PPO strict 1+5 reference,49689600,437205.3125,437762.1770833333
DC-PPO strict 1+5 reference,49740800,438122.34375,438543.28125
DC-PPO strict 1+5 reference,49792000,440302.1875,439256.84375
DC-PPO strict 1+5 reference,49843200,439346.0,438234.1666666667
DC-PPO strict 1+5 reference,49894400,435054.3125,436250.3645833333
DC-PPO strict 1+5 reference,49945600,434350.78125,434364.21875
DC-PPO strict 1+5 reference,49996800,433687.5625,433614.875
DC-PPO strict 1+5 reference,50025600,432806.28125,433322.4791666667
DC-PPO strict 1+5 reference,50076800,433473.59375,433285.8541666667
DC-PPO strict 1+5 reference,50128000,433577.6875,432921.0416666667
DC-PPO strict 1+5 reference,50179200,431711.84375,432505.8125
DC-PPO strict 1+5 reference,50230400,432227.90625,432211.7604166667
DC-PPO strict 1+5 reference,50281600,432695.53125,431645.40625
DC-PPO strict 1+5 reference,50332800,430012.78125,430288.3125
DC-PPO strict 1+5 reference,50384000,428156.625,428539.21875
DC-PPO strict 1+5 reference,50435200,427448.25,428258.4479166667
DC-PPO strict 1+5 reference,50486400,429170.46875,428148.0520833333
DC-PPO strict 1+5 reference,50537600,427825.4375,427796.875
DC-PPO strict 1+5 reference,50588800,426394.71875,426523.0625
DC-PPO strict 1+5 reference,50640000,425349.03125,426480.9375
DC-PPO strict 1+5 reference,50691200,427699.0625,427370.2916666667
DC-PPO strict 1+5 reference,50742400,429062.78125,429537.1354166667
DC-PPO strict 1+5 reference,50793600,431849.5625,430461.1770833333
DC-PPO strict 1+5 reference,50844800,430471.1875,431889.5729166667
DC-PPO strict 1+5 reference,50896000,433347.96875,432396.4791666667
DC-PPO strict 1+5 reference,50947200,433370.28125,433481.2708333333
DC-PPO strict 1+5 reference,50998400,433725.5625,434704.5104166667
DC-PPO strict 1+5 reference,51049600,437017.6875,436298.3645833333
DC-PPO strict 1+5 reference,51100800,438151.84375,437344.4270833333
DC-PPO strict 1+5 reference,51152000,436863.75,437454.8854166667
DC-PPO strict 1+5 reference,51203200,437349.0625,437122.3958333333
DC-PPO strict 1+5 reference,51254400,437154.375,438068.5625
DC-PPO strict 1+5 reference,51305600,439702.25,438640.1041666667
DC-PPO strict 1+5 reference,51356800,439063.6875,439753.2083333333
DC-PPO strict 1+5 reference,51408000,440493.6875,439733.9375
DC-PPO strict 1+5 reference,51459200,439644.4375,439891.59375
DC-PPO strict 1+5 reference,51510400,439536.65625,439984.5
DC-PPO strict 1+5 reference,51561600,440772.40625,440647.09375
DC-PPO strict 1+5 reference,51612800,441632.21875,441463.3854166667
DC-PPO strict 1+5 reference,51664000,441985.53125,441971.0208333333
DC-PPO strict 1+5 reference,51715200,442295.3125,441312.9479166667
DC-PPO strict 1+5 reference,51766400,439658.0,440006.9583333333
DC-PPO strict 1+5 reference,51817600,438067.5625,439038.15625
DC-PPO strict 1+5 reference,51868800,439388.90625,438141.6354166667
DC-PPO strict 1+5 reference,51920000,436968.4375,437306.4895833333
DC-PPO strict 1+5 reference,51971200,435562.125,437146.21875
DC-PPO strict 1+5 reference,52022400,438908.09375,437514.875
DC-PPO strict 1+5 reference,52073600,438074.40625,439623.7708333333
DC-PPO strict 1+5 reference,52124800,441888.8125,440113.1145833333
DC-PPO strict 1+5 reference,52176000,440376.125,440944.875
DC-PPO strict 1+5 reference,52227200,440569.6875,440745.21875
DC-PPO strict 1+5 reference,52278400,441289.84375,441350.90625
DC-PPO strict 1+5 reference,52329600,442193.1875,441097.6770833333
DC-PPO strict 1+5 reference,52380800,439810.0,440706.4479166667
DC-PPO strict 1+5 reference,52432000,440116.15625,440301.71875
DC-PPO strict 1+5 reference,52483200,440979.0,440337.4166666667
DC-PPO strict 1+5 reference,52534400,439917.09375,440531.0729166667
DC-PPO strict 1+5 reference,52585600,440697.125,440460.1458333333
DC-PPO strict 1+5 reference,52636800,440766.21875,441419.3020833333
DC-PPO strict 1+5 reference,52688000,442794.5625,440921.03125
DC-PPO strict 1+5 reference,52739200,439202.3125,440285.75
DC-PPO strict 1+5 reference,52790400,438860.375,438642.5208333333
DC-PPO strict 1+5 reference,52841600,437864.875,438708.3854166667
DC-PPO strict 1+5 reference,52892800,439399.90625,439184.3854166667
DC-PPO strict 1+5 reference,52944000,440288.375,439205.2708333333
DC-PPO strict 1+5 reference,52995200,437927.53125,439075.5208333333
DC-PPO strict 1+5 reference,53046400,439010.65625,439351.4479166667
DC-PPO strict 1+5 reference,53097600,441116.15625,439806.21875
DC-PPO strict 1+5 reference,53148800,439291.84375,440408.21875
DC-PPO strict 1+5 reference,53200000,440816.65625,439661.3020833333
DC-PPO strict 1+5 reference,53251200,438875.40625,439268.3020833333
DC-PPO strict 1+5 reference,53302400,438112.84375,438092.3541666667
DC-PPO strict 1+5 reference,53353600,437288.8125,437795.1458333333
DC-PPO strict 1+5 reference,53404800,437983.78125,438014.28125
DC-PPO strict 1+5 reference,53456000,438770.25,438270.8333333333
DC-PPO strict 1+5 reference,53507200,438058.46875,437327.2395833333
DC-PPO strict 1+5 reference,53558400,435153.0,436600.96875
DC-PPO strict 1+5 reference,53609600,436591.4375,436349.1979166667
DC-PPO strict 1+5 reference,53660800,437303.15625,436932.2604166667
DC-PPO strict 1+5 reference,53712000,436902.1875,436428.40625
DC-PPO strict 1+5 reference,53763200,435079.875,436798.53125
DC-PPO strict 1+5 reference,53814400,438413.53125,437217.90625
DC-PPO strict 1+5 reference,53865600,438160.3125,438626.4583333333
DC-PPO strict 1+5 reference,53916800,439305.53125,439227.2291666667
DC-PPO strict 1+5 reference,53968000,440215.84375,439366.8333333333
DC-PPO strict 1+5 reference,54019200,438579.125,439778.8958333333
DC-PPO strict 1+5 reference,54070400,440541.71875,439438.0104166667
DC-PPO strict 1+5 reference,54121600,439193.1875,439534.4479166667
DC-PPO strict 1+5 reference,54172800,438868.4375,438409.0520833333
DC-PPO strict 1+5 reference,54224000,437165.53125,438582.6145833333
DC-PPO strict 1+5 reference,54275200,439713.875,438988.25
DC-PPO strict 1+5 reference,54326400,440085.34375,440378.2916666667
DC-PPO strict 1+5 reference,54377600,441335.65625,442564.0
DC-PPO strict 1+5 reference,54428800,446271.0,443702.2083333333
DC-PPO strict 1+5 reference,54480000,443499.96875,444115.1041666667
DC-PPO strict 1+5 reference,54531200,442574.34375,442371.25
DC-PPO strict 1+5 reference,54582400,441039.4375,441265.5833333333
DC-PPO strict 1+5 reference,54633600,440182.96875,440252.0208333333
DC-PPO strict 1+5 reference,54684800,439533.65625,439164.21875
DC-PPO strict 1+5 reference,54736000,437776.03125,438228.4895833333
DC-PPO strict 1+5 reference,54787200,437375.78125,437039.46875
DC-PPO strict 1+5 reference,54838400,435966.59375,436448.3333333333
DC-PPO strict 1+5 reference,54889600,436002.625,435775.4895833333
DC-PPO strict 1+5 reference,54940800,435357.25,435992.59375
DC-PPO strict 1+5 reference,54992000,436617.90625,435733.4479166667
DC-PPO strict 1+5 reference,55043200,435225.1875,436400.46875
DC-PPO strict 1+5 reference,55094400,437358.3125,436491.3854166667
DC-PPO strict 1+5 reference,55145600,436890.65625,438713.7395833333
DC-PPO strict 1+5 reference,55196800,441892.25,441000.9895833333
DC-PPO strict 1+5 reference,55248000,444220.0625,443619.4270833333
DC-PPO strict 1+5 reference,55299200,444745.96875,444657.9166666667
DC-PPO strict 1+5 reference,55350400,445007.71875,444442.1979166667
DC-PPO strict 1+5 reference,55401600,443572.90625,444418.0416666667
DC-PPO strict 1+5 reference,55452800,444673.5,443732.3020833333
DC-PPO strict 1+5 reference,55504000,442950.5,444242.9583333333
DC-PPO strict 1+5 reference,55555200,445104.875,444368.1875
DC-PPO strict 1+5 reference,55606400,445049.1875,444923.0
DC-PPO strict 1+5 reference,55657600,444614.9375,443896.7604166667
DC-PPO strict 1+5 reference,55708800,442026.15625,442783.6666666667
DC-PPO strict 1+5 reference,55760000,441709.90625,440724.09375
DC-PPO strict 1+5 reference,55811200,438436.21875,439046.3125
DC-PPO strict 1+5 reference,55862400,436992.8125,438571.1770833333
DC-PPO strict 1+5 reference,55913600,440284.5,439233.9270833333
DC-PPO strict 1+5 reference,55964800,440424.46875,440061.59375
DC-PPO strict 1+5 reference,56016000,439475.8125,440044.8958333333
DC-PPO strict 1+5 reference,56067200,440234.40625,441712.8541666667
DC-PPO strict 1+5 reference,56118400,445428.34375,443395.59375
DC-PPO strict 1+5 reference,56169600,444524.03125,445312.0416666667
DC-PPO strict 1+5 reference,56220800,445983.75,445859.3958333333
DC-PPO strict 1+5 reference,56272000,447070.40625,446160.3541666667
DC-PPO strict 1+5 reference,56323200,445426.90625,446762.2708333333
DC-PPO strict 1+5 reference,56374400,447789.5,446836.5416666667
DC-PPO strict 1+5 reference,56425600,447293.21875,447223.375
DC-PPO strict 1+5 reference,56476800,446587.40625,448077.5833333333
DC-PPO strict 1+5 reference,56528000,450352.125,448741.0833333333
DC-PPO strict 1+5 reference,56579200,449283.71875,449384.6666666667
DC-PPO strict 1+5 reference,56630400,448518.15625,448266.4479166667
DC-PPO strict 1+5 reference,56681600,446997.46875,446826.3854166667
DC-PPO strict 1+5 reference,56732800,444963.53125,445848.7708333333
DC-PPO strict 1+5 reference,56784000,445585.3125,446050.5416666667
DC-PPO strict 1+5 reference,56835200,447602.78125,447487.46875
DC-PPO strict 1+5 reference,56886400,449274.3125,448522.1770833333
DC-PPO strict 1+5 reference,56937600,448689.4375,449213.21875
DC-PPO strict 1+5 reference,56988800,449675.90625,449085.5729166667
DC-PPO strict 1+5 reference,57040000,448891.375,448916.0416666667
DC-PPO strict 1+5 reference,57091200,448180.84375,448142.0520833333
DC-PPO strict 1+5 reference,57142400,447353.9375,448726.5208333333
DC-PPO strict 1+5 reference,57193600,450644.78125,449275.2916666667
DC-PPO strict 1+5 reference,57244800,449827.15625,450805.0104166667
DC-PPO strict 1+5 reference,57296000,451943.09375,450462.5625
DC-PPO strict 1+5 reference,57347200,449617.4375,450796.7916666667
DC-PPO strict 1+5 reference,57398400,450829.84375,449663.5
DC-PPO strict 1+5 reference,57449600,448543.21875,449945.5208333333
DC-PPO strict 1+5 reference,57500800,450463.5,450173.5520833333
DC-PPO strict 1+5 reference,57552000,451513.9375,451352.2291666667
DC-PPO strict 1+5 reference,57603200,452079.25,451594.4479166667
DC-PPO strict 1+5 reference,57654400,451190.15625,451081.875
DC-PPO strict 1+5 reference,57705600,449976.21875,450861.78125
DC-PPO strict 1+5 reference,57756800,451418.96875,450944.6041666667
DC-PPO strict 1+5 reference,57808000,451438.625,451121.2708333333
DC-PPO strict 1+5 reference,57859200,450506.21875,449577.8125
DC-PPO strict 1+5 reference,57910400,446788.59375,448312.2291666667
DC-PPO strict 1+5 reference,57961600,447641.875,447481.5729166667
DC-PPO strict 1+5 reference,58012800,448014.25,447928.5104166667
DC-PPO strict 1+5 reference,58064000,448129.40625,449015.6770833333
DC-PPO strict 1+5 reference,58115200,450903.375,450372.6979166667
DC-PPO strict 1+5 reference,58166400,452085.3125,452122.8125
DC-PPO strict 1+5 reference,58217600,453379.75,452774.8645833333
DC-PPO strict 1+5 reference,58268800,452859.53125,453024.3958333333
DC-PPO strict 1+5 reference,58320000,452833.90625,452820.6875
DC-PPO strict 1+5 reference,58371200,452768.625,452856.7291666667
DC-PPO strict 1+5 reference,58422400,452967.65625,452500.9583333333
DC-PPO strict 1+5 reference,58473600,451766.59375,452598.0833333333
DC-PPO strict 1+5 reference,58524800,453060.0,452488.1770833333
DC-PPO strict 1+5 reference,58576000,452637.9375,452762.5208333333
DC-PPO strict 1+5 reference,58627200,452589.625,452888.53125
DC-PPO strict 1+5 reference,58678400,453438.03125,452256.4166666667
DC-PPO strict 1+5 reference,58729600,450741.59375,450617.9791666667
DC-PPO strict 1+5 reference,58780800,447674.3125,449138.8958333333
DC-PPO strict 1+5 reference,58832000,449000.78125,448303.84375
DC-PPO strict 1+5 reference,58883200,448236.4375,448480.1979166667
DC-PPO strict 1+5 reference,58934400,448203.375,448211.2604166667
DC-PPO strict 1+5 reference,58985600,448193.96875,447480.3229166667
DC-PPO strict 1+5 reference,59036800,446043.625,446521.28125
DC-PPO strict 1+5 reference,59088000,445326.25,445771.59375
DC-PPO strict 1+5 reference,59139200,445944.90625,446369.6041666667
DC-PPO strict 1+5 reference,59190400,447837.65625,447177.2604166667
DC-PPO strict 1+5 reference,59241600,447749.21875,448212.0833333333
DC-PPO strict 1+5 reference,59292800,449049.375,448431.90625
DC-PPO strict 1+5 reference,59344000,448497.125,448342.5625
DC-PPO strict 1+5 reference,59395200,447481.1875,448466.7395833333
DC-PPO strict 1+5 reference,59446400,449421.90625,449047.4895833333
DC-PPO strict 1+5 reference,59497600,450239.375,449758.8541666667
DC-PPO strict 1+5 reference,59548800,449615.28125,450227.6458333333
DC-PPO strict 1+5 reference,59600000,450828.28125,450223.46875
DC-PPO strict 1+5 reference,59651200,450226.84375,452139.2916666667
DC-PPO strict 1+5 reference,59702400,455362.75,452724.5729166667
DC-PPO strict 1+5 reference,59753600,452584.125,452752.6770833333
DC-PPO strict 1+5 reference,59804800,450311.15625,451673.5833333333
DC-PPO strict 1+5 reference,59856000,452125.46875,451337.28125
DC-PPO strict 1+5 reference,59907200,451575.21875,451907.875
DC-PPO strict 1+5 reference,59958400,452022.9375,451643.40625
DC-PPO strict 1+5 reference,60009600,451332.0625,451838.3958333333
DC-PPO strict 1+5 reference,60060800,452160.1875,451148.6458333333
DC-PPO strict 1+5 reference,60112000,449953.6875,450654.1770833333
DC-PPO strict 1+5 reference,60163200,449848.65625,450496.25
DC-PPO strict 1+5 reference,60214400,451686.40625,450776.0208333333
DC-PPO strict 1+5 reference,60265600,450793.0,452739.8541666667
DC-PPO strict 1+5 reference,60316800,455740.15625,453758.3229166667
DC-PPO strict 1+5 reference,60368000,454741.8125,454517.5520833333
DC-PPO strict 1+5 reference,60419200,453070.6875,453286.9583333333
DC-PPO strict 1+5 reference,60470400,452048.375,452004.3541666667
DC-PPO strict 1+5 reference,60521600,450894.0,451117.59375
DC-PPO strict 1+5 reference,60572800,450410.40625,450707.4375
DC-PPO strict 1+5 reference,60624000,450817.90625,450919.875
DC-PPO strict 1+5 reference,60675200,451531.3125,451970.40625
DC-PPO strict 1+5 reference,60726400,453562.0,452848.5416666667
DC-PPO strict 1+5 reference,60777600,453452.3125,452958.4270833333
DC-PPO strict 1+5 reference,60828800,451860.96875,452466.7291666667
DC-PPO strict 1+5 reference,60880000,452086.90625,452775.1875
DC-PPO strict 1+5 reference,60931200,454377.6875,452235.1979166667
DC-PPO strict 1+5 reference,60982400,450241.0,452535.8020833333
DC-PPO strict 1+5 reference,61033600,452988.71875,451589.4375
DC-PPO strict 1+5 reference,61084800,451538.59375,452829.0416666667
DC-PPO strict 1+5 reference,61136000,453959.8125,452515.4270833333
DC-PPO strict 1+5 reference,61187200,452047.875,454242.3645833333
DC-PPO strict 1+5 reference,61238400,456719.40625,455050.9270833333
DC-PPO strict 1+5 reference,61289600,456385.5,456212.1041666667
DC-PPO strict 1+5 reference,61340800,455531.40625,456034.8125
DC-PPO strict 1+5 reference,61392000,456187.53125,455636.8541666667
DC-PPO strict 1+5 reference,61443200,455191.625,454321.7708333333
DC-PPO strict 1+5 reference,61494400,451586.15625,453018.59375
DC-PPO strict 1+5 reference,61545600,452278.0,451336.7916666667
DC-PPO strict 1+5 reference,61596800,450146.21875,452285.53125
DC-PPO strict 1+5 reference,61648000,454432.375,453088.5416666667
DC-PPO strict 1+5 reference,61699200,454687.03125,452633.09375
DC-PPO strict 1+5 reference,61750400,448779.875,452107.7291666667
DC-PPO strict 1+5 reference,61801600,452856.28125,451340.0520833333
DC-PPO strict 1+5 reference,61852800,452384.0,452334.5729166667
