episode,MAPPO_mean,MAPPO_std,DCPPO_mean,DCPPO_std,ARA_mean,ARA_std
868,542144.3263888889,21810.735526933488,520200.1423611112,13410.946568975089,520027.875,1150.0979128286701
869,542485.7673611111,22674.540320278396,520402.3645833333,13352.003543512761,519748.50694444444,1907.2632403424209
870,541659.7986111111,24272.599990445036,520768.2604166667,12866.30804380417,520041.87152777775,1986.0244916402107
871,542130.4548611111,24250.062366450304,520941.28472222225,12268.673121510372,520411.90625,1733.4390906676495
872,540004.4027777779,25838.469617368588,521267.50694444444,13460.98431315347,520818.30902777775,1365.6747907722306
873,539040.6388888889,26521.40541832185,521270.84722222225,14151.44541505265,520225.24652777775,1114.5319848634006
874,538292.9791666666,26899.004002441263,521468.56944444444,14594.760785456318,520874.57638888893,1006.5954444105143
875,538684.0104166666,26264.21377109921,521479.2986111112,13819.938862707826,521291.2083333333,1645.9676513295003
876,538415.9895833334,25416.640616365148,521421.31944444444,12868.873375985879,522294.69097222225,1683.208374633478
877,537051.3715277778,25572.704924476286,521633.5694444445,12435.942641301837,521497.7013888888,2111.2119110934996
878,535760.28125,25621.15345204462,521827.7361111112,12401.0136291172,521138.8402777778,2749.179987517891
879,535216.5243055555,26585.926899907136,522236.68055555556,13178.944368219565,520475.5451388888,1717.5461277622358
880,535525.2847222224,26212.28375984874,522062.80902777775,12892.904051631833,521056.30902777775,851.1337094079192
881,536021.7361111111,26639.8896429329,521651.1041666667,14443.600980828962,520920.40625,320.68983076551007
882,536424.9652777778,25284.45629752457,520220.7638888888,14871.35379305347,521416.96527777775,1032.4469054950955
883,536032.6840277779,25921.89023020101,519358.97222222225,16747.94437547702,520899.09722222225,1541.0959956714858
884,535497.9895833334,27212.579721082682,519712.7916666667,16193.739618065629,521214.64236111107,2201.790729666497
885,534106.4652777779,27756.72754876358,519122.9166666667,16655.638216419895,519511.6388888888,2470.6677436329805
886,533235.0520833334,28964.292892165795,519064.65625,15455.649142038676,519435.97222222225,2883.52247491109
887,533074.6041666666,27682.64170884829,519241.2395833333,16129.920119313885,520079.19097222225,2134.900562691294
888,533594.7847222221,28388.996349530444,520497.3020833333,15243.652445180785,521655.8125,1626.335668454931
889,533669.5208333334,27586.554915311302,521220.0625,15172.938264507598,522537.94444444444,653.5253195952822
890,534898.8194444445,25615.607152850644,520742.88888888893,13686.183050900263,521371.9583333333,583.3203752280988
891,536825.6631944444,25137.21581383127,521404.30555555556,12605.91207485476,521932.0868055555,1624.5646692635921
892,537083.75,24484.935772570294,521174.75,12157.36598016318,520962.77430555556,1872.8872680689124
893,536318.1840277778,25550.075461147844,522054.75694444444,11181.532013410331,521464.63888888893,2895.2232455611884
894,535250.4583333334,25474.353735285815,521543.77777777775,11142.366091202879,520254.1875,2701.25035455309
895,536020.7118055556,24158.7264061431,522379.7777777778,11024.350734005735,521227.73263888893,2250.4598679433675
896,535214.2256944445,23804.87196657171,521655.09375,12441.38913213543,521261.3229166667,2170.92846033277
897,534970.6840277779,23673.73210582098,522222.8854166667,13162.155593788893,521649.6145833333,2231.7434688861113
898,536291.8506944445,23835.95499159543,522971.1076388888,13037.559946398691,521228.4270833333,2811.3147451020955
899,537432.1284722221,23367.048246409635,524094.09722222225,14159.887448630061,520946.3090277778,2027.4555604827226
900,538702.9340277776,22692.445413886784,524497.8611111111,15220.366378760533,521334.3923611112,2565.8148373892986
901,539126.8229166666,22487.047041373666,524903.4513888889,15094.45612758109,521513.92013888893,1897.3732737911553
902,539459.8784722221,22641.595129918784,524699.3576388889,13662.774072689765,521144.63888888893,2334.7088662766173
903,539418.375,22147.515054453423,524450.4201388889,12881.177708805793,521078.84375,1927.78438543286
904,538191.4305555555,21716.203210534346,523374.4583333333,13380.839456290214,520923.73611111107,3193.642686253131
905,538741.9722222222,22150.59265710306,523737.5590277778,14547.535652643137,521776.9652777778,3191.5317074030795
906,538359.8194444445,21952.797674559897,523098.0208333333,15042.453153766044,520857.6493055555,2822.086687572084
907,538674.5694444445,20883.17501644581,522480.87847222225,14935.218503352216,520610.7986111112,2637.8255627863214
908,539000.9097222221,18137.05846274786,521616.9236111112,15341.207342193862,520493.97222222225,2122.8333374565564
909,539141.5694444444,16873.054315021887,521806.2604166667,14699.223215762486,521119.9236111112,2106.2890359763846
910,540087.9236111111,15744.568775648751,522362.1354166667,15862.720462891371,520662.81944444444,1752.1885752408643
911,540509.2256944445,16647.85713818566,523056.53472222225,15831.527078719906,520168.72569444444,1543.781556847292
912,541214.5590277779,16373.030593218224,522369.4479166667,16044.475994512115,519955.21180555556,1921.179631014185
913,541562.3576388889,18645.217893504472,521883.71180555556,15191.31590286747,520559.4305555555,2109.487447242858
914,540783.6805555555,18293.814267307916,521157.1736111112,14725.082113557586,519941.2083333333,1150.5849831689745
915,541597.2361111111,18153.741345339175,522046.2083333333,14557.003728081821,520420.4548611112,1887.2393056417843
916,542579.9027777776,16106.703122322422,523170.1805555555,15567.282255325883,520476.0277777778,1245.291842255707
917,544560.0972222222,15510.894417036805,523915.1840277778,16419.589869278017,521280.15972222225,1475.040939629194
918,545555.3819444445,15540.44889459864,525523.15625,17388.686755161187,521668.32986111107,815.1449225921966
919,545730.7777777779,15686.725775969262,526317.0902777779,17748.006098410602,521123.5416666667,2267.991187764595
920,545551.7430555556,15906.795402190826,527546.576388889,16930.613505597677,521853.77777777775,2067.775514607955
921,545493.8263888889,16784.763922037968,527695.0729166666,16296.595864130279,521209.2083333333,2743.952188849497
922,546839.8958333334,17996.454667054102,528170.5416666666,15863.770626972935,522289.73263888893,2634.0718999947076
923,547216.423611111,18975.681607320024,528431.2881944445,15730.977204993926,521654.78125,3645.6056020690935
924,546453.0138888889,19215.19306362456,528219.03125,17284.392245243565,521189.14236111107,2255.892333371156
925,544875.7013888889,20852.09767893125,528556.201388889,17406.880723690596,521295.7777777778,2518.1595080923476
926,544289.2152777779,20528.284956206182,528486.4027777779,17240.801949582517,521428.7916666667,2012.155100087937
927,545587.5277777779,20177.443520472192,529396.3576388889,15791.10271030951,522028.7604166667,4628.84800596266
928,545602.75,17933.673323345934,529132.4513888889,14083.314278745924,520538.22569444444,3682.3255147008063
929,545377.875,19502.061578567427,528703.7326388889,14894.97212560831,519757.70486111107,3106.596869768566
930,545381.1319444445,19942.768798597437,528334.1493055555,15207.373659191744,519236.0555555555,1032.673063285349
931,546865.4791666666,20136.19514562541,529547.0069444444,16411.237378713737,520403.59027777775,1368.0159601970681
932,548102.625,19532.56582770943,530315.59375,15982.890459942962,520620.9583333333,2312.3250663000613
933,547735.9965277779,20065.19609264133,529376.3784722222,15817.412938899999,520843.1145833333,2826.0043368764086
934,546883.5069444444,22350.84362844847,527490.642361111,14763.068177719726,519780.4652777778,2944.193677794065
935,547761.6875,21222.597931421315,527059.9166666666,13973.524216312493,520812.93402777775,2277.93064972532
936,549007.6284722221,21898.158059233865,527624.375,13711.172527013796,521522.18055555556,2395.5232175728065
937,550396.8333333334,20320.07349069145,527946.0416666666,13747.08019009993,521973.8333333333,3740.5647995799513
938,551036.1041666666,21771.178471656185,528822.40625,15554.230310671122,521924.75347222225,4636.718695302524
939,551394.4097222221,21092.6401348175,528407.0381944445,15610.289756397267,520998.87152777775,5411.2992795976215
940,550887.8645833334,23541.961837006937,528039.0243055556,16609.472684117278,520461.8229166667,4998.6191239774225
941,549375.4756944445,24413.59337708465,527193.736111111,16325.348866156168,519707.65625,5129.395996144638
942,547864.1284722221,24627.996969221116,526817.5034722221,16713.16145391233,519139.40277777775,5869.978621637561
943,547631.6527777779,22845.756021144512,528169.4583333334,16468.38261190202,520744.4513888888,5664.312007649433
944,547978.8888888889,21477.35572579568,527940.7465277779,15751.897257738565,520142.4791666667,5344.4884876637025
945,548669.8194444444,20818.10100049086,527913.2534722224,14401.797417851603,520832.40625,5226.457697597761
946,548140.8472222221,21762.688442820225,526495.9027777779,14207.009600884492,519352.5069444445,5526.677381949382
947,548232.0173611111,22778.10975453926,527642.6284722221,14495.20124532991,520358.875,5843.371779956249
948,549078.8159722224,22713.24281751427,529395.6180555555,14582.920691696763,520732.10069444444,4957.75849834823
949,549178.1840277778,21975.51828849049,530096.9479166666,14230.244600294918,520413.4270833333,4347.445401046723
950,549111.125,21258.893523873132,529536.6145833334,13037.230464619714,519427.21527777775,4655.123378818205
951,548796.3958333334,21817.280102614888,528836.0,13228.090920845541,518761.19097222225,5607.283736800196
952,549272.3958333334,21424.286991287918,528830.4930555555,13064.77776913287,519122.6180555555,6330.722627399045
953,549434.6111111111,22115.607497543133,528349.8125,13552.43732405021,519131.8680555555,6906.906154305645
954,548299.9513888889,21333.356648550256,527576.2430555556,12622.706831966329,518545.40277777775,7699.175528807422
955,547957.1388888889,21718.857743041444,527712.2256944444,12265.52947979586,518746.375,7525.853409028087
956,548039.1875,20924.19638580959,527712.8333333334,11417.832151941664,519015.84722222225,7529.887173189603
957,548301.1736111111,21827.496891367988,528461.4756944445,12736.085309875843,519796.2291666667,6711.062415706217
958,548267.4583333334,22937.196700547367,527699.3680555555,13569.114235242138,519305.68402777775,7337.340827217302
959,547880.7465277779,24677.4188091827,527489.6319444445,14641.5756431305,518825.6458333333,5940.135984059141
960,548394.5694444445,25400.46119073368,526961.5902777779,14421.715785962575,518722.32986111107,5166.640519006575
961,548336.9930555555,25341.194091682657,526631.7395833334,14302.216431990955,518883.1354166667,5209.857136017511
962,548140.7604166666,24906.650104745382,525801.2430555555,13707.057275688268,519436.9236111112,7061.605787826325
963,546393.1284722221,25386.348151065045,525074.5416666666,13335.740498805302,519686.375,7577.403298996458
964,545363.8090277779,26204.594296835734,524517.9965277779,12928.676903759608,519133.3541666667,7492.633245306786
965,544375.28125,27185.191976188555,524761.7534722221,13397.702852374432,518495.34375,6077.723519847077
966,544866.1736111111,27740.49123318145,524510.59375,14466.367492762503,518273.41319444444,5766.1901817737835
967,544793.2222222222,27349.33576820376,525287.2881944445,13753.607064606002,518709.9097222222,5337.598603535747
968,545602.6805555556,28288.85176838059,525548.0069444445,13678.489326629513,518458.8055555555,4790.5813766669835
969,544859.2673611111,30254.120096617695,526044.3784722222,12815.067556966653,518060.3472222222,4577.39411425391
970,544982.2361111111,31434.372775695087,526160.2430555555,14094.71501214486,518206.91319444444,4627.064188111527
971,542900.6180555555,31865.64751426869,526367.5659722221,14176.284345682581,518052.17013888893,6416.345754423951
972,543048.1944444444,30457.121844367994,526935.8923611111,13579.437950523583,517444.9166666667,6421.392016542942
973,541947.6701388889,29572.62408854612,526777.0173611111,12011.767584179564,517328.53125,5871.7353456354
974,542776.5347222221,27784.679028413302,527694.1770833334,11806.037136866114,517814.7395833333,5692.513164045389
975,543978.4513888889,26971.374354433334,528118.579861111,12878.635498878355,518949.03472222225,5340.345111687892
976,545296.7708333334,25763.403511629396,528924.6388888889,12804.51539239859,519658.2395833333,6029.846169803079
977,545783.3368055555,25777.475531640477,528250.8229166666,12530.569196840575,519262.63194444444,6004.5865170471725
978,545051.46875,25994.987767257335,528613.8645833334,12299.619523570129,519754.68055555556,6072.553039967093
979,544108.0347222221,26183.256618062518,527473.6111111111,12351.577740473665,519443.82986111107,4880.329111636153
980,544166.5694444444,27046.965473245007,528722.4305555555,12672.95867736359,520765.35069444444,4161.636992440636
981,544466.6111111111,27718.778700985204,528495.2673611111,13110.900104847151,520855.7569444445,4410.22992780369
982,546121.4444444444,28278.66814938594,530073.3020833334,14038.463709989666,521336.2708333333,4846.54937010604
983,547339.8229166666,27323.579246412046,529677.4166666666,14711.122206797627,520423.35763888893,5047.271352903995
984,547777.8541666666,26016.278670791944,529805.0972222222,15777.180617964721,519563.8819444445,4842.886132378305
985,548057.5555555556,27731.983989159016,530291.1041666666,15798.195325688657,518992.1076388888,5563.286945790545
986,546894.3125,27680.571710200624,529088.3854166666,14794.035144175976,519464.72222222225,5578.956351538064
987,547385.625,29547.779452400588,529401.4513888889,14508.181088109826,520230.9548611112,5635.53282695993
988,546705.34375,28702.34468089842,528160.9305555555,14255.828285239491,519844.4097222222,5179.590035683644
989,546340.4097222221,29003.008325349332,528940.5069444445,14643.214921288554,519815.67013888893,5550.282802854223
990,544813.9097222221,27705.226508601936,528815.4618055555,14368.567468960244,520014.6041666667,5903.790645628709
991,545389.7048611111,27078.588744783356,529369.0763888889,14246.42628367014,520195.48263888893,6461.159683783249
992,546522.9097222222,27475.040034869446,529584.2430555555,13392.943495516693,519880.8125,6982.221435726426
993,545515.3333333334,29040.727717006877,528758.8715277779,12611.452792143546,519137.8333333333,7854.99470704879
994,543840.15625,29395.696678033626,528758.15625,12637.984706517322,519954.2395833333,7707.514007392633
995,543515.2743055555,30664.019352967385,529268.6909722224,12827.434622495426,522045.4270833333,6000.604982149822
996,543382.2638888889,32102.47225517439,529240.3402777778,13055.734199632874,522306.2361111112,5183.711440034791
997,543225.0347222222,33522.1327554384,529324.982638889,13289.843286481855,522379.54861111107,3453.138529390496
998,542888.7708333334,32960.841418389886,528681.4583333334,12948.701914526693,521140.93402777775,4100.718173311652
999,543931.4131944444,31253.971405258748,529771.2777777779,12262.074772194741,521790.4618055555,4697.511197837884
1000,543437.3506944445,30669.378443328136,529479.045138889,11304.101475991232,522056.81944444444,5269.031979944564
1001,541820.5069444444,31314.187417248657,529858.5625,12186.028065939772,521913.21875,5029.867820723057
1002,540116.5520833334,31651.42715301462,528747.1145833334,12072.928774022397,520335.8020833333,5007.705972291745
1003,541071.0347222221,30718.339623299682,528506.2430555556,13288.779997427298,520833.12847222225,5146.168235773745
1004,541423.8784722221,30607.32099774316,527720.375,12662.778360779923,520857.88888888893,5481.844634552042
1005,541913.4340277779,30772.5712213765,526742.3923611111,13212.520909833502,521742.5625,4238.957135636618
1006,539676.6041666666,31878.927204177315,526215.8055555555,11947.90801366172,520758.67013888893,4572.510913357193
1007,538916.2951388889,29678.84456052749,525311.3333333334,11929.12436801213,521262.6041666667,4156.9015735479825
1008,538915.1770833334,26714.190751117418,526561.0069444445,12635.589174254084,522090.2916666667,5131.009499297301
1009,540305.4756944445,25342.347077286868,526683.2847222224,12522.028820359863,521962.48611111107,4665.687172716994
1010,540576.6284722222,25187.54880240297,527468.5763888889,13199.043801059872,521786.62847222225,3833.368093257456
1011,541257.7638888889,26540.130771309676,527810.8402777779,12390.067579417842,521311.6145833333,4297.917619125038
1012,540299.0555555555,28323.347975846886,528397.0243055555,12649.159653421773,522197.60763888893,4867.0733206837895
1013,540311.2291666666,30326.35888875638,528589.40625,11644.762228075575,522226.7083333333,5529.710609184925
1014,539712.0972222222,31725.526420860217,528561.7916666666,11408.592003112812,522433.0486111112,3889.392453726865
1015,539593.1006944445,30774.07464715213,528271.8090277779,10469.509503763065,521881.7604166667,3694.351272504101
1016,538814.2673611111,31625.53939699123,528655.173611111,10729.38847012506,521783.56597222225,4315.528861045169
1017,537591.9479166666,32135.66652201119,528626.7048611111,11054.293865343227,521875.8958333333,3647.0230223964345
1018,537194.5486111111,32718.733509502737,528232.6180555555,11721.063822393307,521861.23263888893,4270.713109402026
1019,537544.3090277779,33456.506125244814,528153.0520833334,11432.149737297606,522138.68055555556,4768.123219334664
1020,538651.1145833334,31955.893235448275,528824.5590277779,10815.686523521294,522608.37152777775,6103.074728987473
1021,539302.1145833334,32887.256168527936,530198.2777777776,10196.307822899831,522439.5625,6218.599958939913
1022,540065.7638888889,32339.71122594729,530750.34375,9847.364001271893,523133.4131944445,5761.858384158574
1023,540743.4618055556,34226.9510565335,531154.3194444445,11183.781200792222,522750.0104166667,5443.601277757427
1024,541472.6180555556,33408.34881662603,531160.8055555555,10819.107917292116,523407.25,5165.327735731138
1025,540906.2534722222,31889.380201310487,530696.8229166666,10364.349486783001,521868.8958333333,5645.549184577714
1026,541139.4270833334,30837.24164310187,531331.4027777778,8508.712592151567,522161.73611111107,6036.032023254712
1027,540516.84375,31036.183405885364,531435.2430555555,8408.329100653813,522164.8298611112,6311.7330812002465
1028,541098.9236111111,32379.70290360274,532998.8333333334,9964.873130216036,523597.0451388888,5740.583655365234
1029,540423.0902777779,33044.582616343294,532442.9930555556,10839.973263462214,522745.5,7097.854461650175
1030,540032.4166666666,32714.055209397255,532600.9756944445,10845.218462581617,521544.6354166667,7911.1737492087605
1031,539895.9513888889,31319.245271092317,532722.4861111111,11275.901410258091,520963.0625,6930.225626230992
1032,538785.6631944445,29983.359088306835,532520.8541666666,11447.602628294246,521353.96875,6089.700693940137
1033,538419.5902777779,28575.585709086216,532842.3333333334,13250.503432996973,522675.85069444444,4187.799268720608
1034,537149.6631944445,27043.164916704176,532388.3194444445,12363.57367243401,522390.2118055555,4757.211851845013
1035,535866.0277777779,26280.296373976667,532208.4270833334,12822.880041610159,522340.1076388888,5140.698151437642
1036,535324.8611111111,25803.14414513182,532903.2361111111,12564.073185377534,523264.7152777778,4991.422764113028
1037,534230.6111111111,23409.754622586865,533131.1458333334,12355.79156702759,524473.8020833334,4657.696832714798
1038,534905.96875,22972.604628543522,533659.8159722221,12149.33805288585,525166.1805555555,3712.997145815238
1039,534444.40625,22751.798590954822,533173.1354166666,12447.115788170337,524337.9305555555,4131.972911322329
1040,535639.5034722222,23634.12211126294,532191.6805555556,11997.337477452576,523545.9513888888,4339.529606871226
1041,535201.2777777778,21800.460502155605,531584.2951388889,12670.380853720812,522991.93402777775,4107.925814975039
1042,534385.4791666666,20946.90879399324,530253.7638888889,12165.604241290279,522405.1354166667,4158.983379241429
1043,532295.3854166666,20931.78997282015,529913.2847222221,12044.40578379052,521607.28472222225,5545.189937021523
1044,532292.6076388889,21707.026434089923,530144.7708333334,9710.779275863077,521519.5625,6209.424507260834
1045,531805.8611111111,20888.787455515227,530636.3159722221,10287.996327165487,521980.02777777775,6197.965351649923
1046,532963.6111111111,19629.303630456125,531445.1770833334,10824.189938491669,522784.4375,4597.742054955481
1047,532159.2118055556,18245.58520922226,531777.09375,11587.837856797121,522489.4409722222,4273.733995787055
1048,533033.0381944444,18002.05342085238,532188.9965277779,10887.101647610776,521989.32638888893,4164.058751266493
1049,531394.1215277779,18918.81737027777,531616.7534722221,9922.922823456774,520946.98263888893,4254.885747339093
1050,530404.25,20011.340217354387,530795.5625,10434.40804142299,520715.1770833333,4778.094583111628
1051,530370.0416666666,17796.961173628035,531071.1284722222,8981.715887108025,519786.9895833333,5570.550956180515
1052,530055.2881944445,15963.94972602555,530399.2083333334,9322.460249558611,519655.80902777775,6792.223280922767
1053,530361.2881944445,12170.743610983938,531145.6875,8180.296499562024,519595.5763888888,7527.667679815305
1054,529591.5034722221,11300.504985769992,530453.78125,8287.70573145091,519775.5798611112,7238.4682090394135
1055,529844.4548611111,11147.313457516617,531992.6631944445,8629.549415717414,520210.4583333333,7093.975814963115
1056,529258.4340277776,12286.557893541478,531033.4201388889,8253.517002767154,519823.40972222225,6771.3338781114735
1057,528763.0972222222,13271.60402580182,531277.3958333334,9853.484318055373,519996.46875,7856.197889582048
1058,528933.5451388889,11776.315062110609,531460.3402777779,11041.75375960802,519902.46180555556,8750.465492270494
1059,529649.0729166666,13232.81456355925,532938.8958333334,12021.228534105167,520459.3333333333,8429.309129238709
1060,530080.3923611111,13758.83534128539,533158.78125,10977.454688419639,519745.89930555556,8051.622172180724
1061,530999.7777777778,16390.565350970985,533314.4618055555,10545.089530054618,519688.875,8615.023572462216
1062,531446.4965277779,15771.905502222724,533612.1805555556,11090.576401331615,519698.9166666667,8830.068329470872
1063,531442.3576388889,17268.83195126333,534139.9201388889,11611.3982372081,520312.7847222222,7923.989388963569
1064,531480.5381944445,18354.4036147929,534031.6006944444,10470.571370808739,520103.90625,7566.463536530953
1065,530834.2638888889,21047.8855489923,532706.0381944445,10568.179993121183,520114.10069444444,7262.577159489631
1066,531311.2048611111,22042.166103894735,533295.3020833334,9421.522456960416,520362.4930555555,7447.207708990235
1067,529296.375,21122.73328440427,533504.34375,8358.558437772666,520039.1944444445,7357.194385368871
1068,529284.59375,20685.840105574,534426.3298611111,7831.213759991481,519813.47569444444,8617.185040988425
1069,527968.0138888889,17687.478901112914,533370.9027777779,8609.763360023095,519020.4652777778,10140.739226930766
1070,528531.9756944444,18045.6423990092,532978.7881944444,10602.643724394118,519588.13888888893,9410.669778890326
1071,528641.96875,17206.32198797407,532816.7048611111,10139.84273766662,519728.2743055555,8228.127660623375
1072,528851.5486111111,20080.97822014463,533123.375,11319.332237252733,520574.35069444444,6558.719314936355
1073,528881.6770833334,21529.955758500735,532717.75,11742.752343866194,519707.52430555556,7018.951895721019
1074,528602.9513888889,21564.61064636079,532377.1041666666,11903.700766189913,518699.07986111107,7285.80224347206
1075,527785.2916666666,21649.368978436683,532255.3020833334,11363.420550070501,518397.60069444444,7592.0088459572435
1076,527723.8402777779,21766.854208294437,533207.0381944444,11519.48726985373,519733.89236111107,6472.327720534397
1077,526167.7395833334,23274.46432941201,533173.3541666666,11643.54326894966,519838.34722222225,6238.9910434517
1078,525721.9479166666,24543.54299451112,532781.6909722222,11379.251167672333,519314.56597222225,6142.306345061399
1079,525063.3784722222,22142.285876852216,533158.75,10259.541709373365,518289.67361111107,7447.871303885259
1080,525480.5,20475.578535475208,533958.9340277779,10148.668397009453,518901.7916666667,7848.676901425703
1081,524980.71875,20442.589049490096,535279.9618055555,10213.700124452482,519601.9583333333,7622.42664883872
1082,524517.3020833334,23394.938213177033,534712.7326388889,9839.283207917566,520157.0625,6562.303250696478
1083,523077.65972222225,25728.681672810286,533737.8055555556,10273.200654797,519695.12152777775,6243.768249997088
1084,523990.27777777775,25242.312402518888,533231.9930555556,9508.807003711112,520246.65625,6054.32664088616
1085,524637.2395833334,25781.536212327534,533341.5277777778,10406.330424579377,520411.8854166667,6822.4905378777685
1086,525556.0138888889,24186.835527805288,534304.0763888889,10690.483674492407,521534.8229166667,6216.812326587841
1087,525747.8298611111,23770.45682046965,535609.8819444445,11806.091094773043,521884.30902777775,6160.8059979971895
1088,524157.4479166667,23243.532760202084,536566.9583333334,11256.227336584163,521944.75347222225,5665.82603059584
1089,524266.1875,24291.73883508434,537913.375,11706.073215893119,522078.82986111107,5767.802786370034
1090,523354.7083333333,25729.76904638131,536714.9930555555,10894.194618451342,520705.65625,6213.610165704059
1091,524039.8229166667,24908.85452755923,536519.2638888889,12056.926473633199,521593.62152777775,6425.655146274703
1092,524144.9861111112,24852.47175219642,536101.3263888889,11168.565034188083,521766.1354166667,6560.225837876692
1093,523318.0208333333,23393.913079746304,536006.6111111111,10827.46025160772,522271.2083333333,6350.361027823734
1094,522931.35763888893,23508.517798137695,535061.0416666666,9314.716085523287,521466.17361111107,5544.517578785329
1095,522579.9236111112,23153.675235081748,534910.8819444445,8481.026773610181,521162.87847222225,5260.564937270317
1096,522658.2708333333,24087.412376763226,535485.4583333334,9045.67458633068,521407.2951388888,5163.987166582929
1097,522524.48263888893,24511.55630131062,535975.875,9812.64460489256,521828.9444444445,6359.188917188917
1098,521709.75,25189.99953709446,536150.4375,10673.057388155055,522048.03472222225,6609.319829699285
1099,522343.2708333333,24927.711695268248,536626.7152777778,10419.183923267752,522290.1319444445,7032.185055852754
1100,522329.99305555556,24632.82882729606,536287.4166666666,9895.597970644048,521358.4479166667,5849.988174511759
1101,523461.8159722222,23797.10506848351,534900.1041666666,9332.736724537517,520526.1875,5725.185546948089
1102,523117.75,24520.516559161737,533923.5868055555,9807.543960301165,520351.4791666667,5020.923945813129
1103,523113.26736111107,25445.231939869922,534378.21875,10457.668432295137,520769.7395833333,6857.686928398035
1104,522830.65972222225,27444.894991284094,534963.2048611111,10811.059575730455,521614.18402777775,7005.701175540805
1105,522751.3229166667,27412.865638313582,533571.3402777776,10363.719843288009,521271.29861111107,7207.130415452448
1106,522766.69444444444,26992.39621539607,532273.3645833334,9415.157993665387,521028.9409722222,6017.869303808305
1107,522648.6875,27089.00149797984,531588.0763888889,8582.050026191531,520166.0138888888,6016.474901590126
1108,523469.15625,27808.127256926826,531470.1180555556,7716.9342079626085,520324.9756944445,5895.833129659295
1109,523079.4861111112,29507.92613087683,530449.4131944445,8458.54123863388,520698.40625,6402.504491304639
1110,523896.8576388888,29558.79614507405,529673.5451388889,8460.179594019079,521148.7604166667,6786.9429580336855
1111,523559.7326388888,30661.56609549874,530550.2395833334,9285.398914605856,521620.85763888893,7107.461649537436
1112,524789.125,31334.325441047655,531728.9965277778,10304.852145735964,521290.78125,7466.314221599842
1113,523623.3333333333,32814.76005973193,532598.5208333334,11480.279587365452,520770.9305555555,9035.272691414311
1114,524501.65625,30599.79570943397,533079.8368055556,11801.673946830693,520002.0034722222,9973.553080389385
1115,523252.70138888893,29058.19533521428,532706.4444444445,10791.779617678965,519081.1354166667,9245.426377290296
1116,523918.90625,27576.916750092187,531992.0243055555,10803.027189881255,519071.70486111107,8232.501823103157
1117,523600.1284722222,28596.11144546907,530814.7847222222,12278.765314323815,518492.71527777775,7988.178325215318
1118,524819.8090277778,28151.18200617255,530926.2465277779,12197.08855634567,518988.875,8882.724134900804
1119,524716.0277777779,27426.905327267137,531144.3611111111,11891.136457979856,518720.4791666667,9043.717712600972
1120,524642.5243055555,26404.064177329747,531552.9479166666,10633.962973277445,518947.01736111107,9020.738250811994
1121,524314.4722222221,26784.622761215946,531210.2534722221,11547.975887559054,518173.61805555556,9802.53425845405
1122,523981.9583333333,28020.12089567507,530577.6909722224,13409.971475493938,517743.4375,9174.839871025682
1123,523301.3541666667,27874.928886984213,530147.0625,14744.199764405912,518142.36111111107,8712.554327183034
1124,522697.6979166667,27130.644860531527,530468.9409722222,15471.401282471636,518588.2430555555,7921.690005033244
1125,522657.4618055555,26140.573958064182,531123.0659722222,14473.42807090752,518895.9965277778,9067.141259326056
1126,523312.6805555555,26723.05624792465,531587.9409722224,14914.25853944821,518328.60069444444,10193.86455294019
1127,523770.7013888888,26692.620539175387,531354.8125,15636.07559576441,517838.42013888893,10119.650747219292
1128,525553.6180555555,26653.245360208628,531425.0034722224,17091.126507380068,517893.34722222225,9940.784129362743
1129,526790.8090277779,27765.04233348869,531870.0694444444,17061.107984913728,518601.3229166667,8737.051076057758
1130,526846.8472222222,29613.215167967584,531999.6875,15735.08550581896,519349.6354166667,8306.438510964657
1131,525606.8993055555,30306.042059362604,532389.40625,13693.983616943095,519849.0173611112,7091.774282366987
1132,524732.2604166666,29533.945957997803,532913.2430555555,11976.017232628783,519330.3819444445,7697.772131658857
1133,525490.5659722222,29124.676769915874,533640.2291666666,11747.392723822839,519141.57638888893,8961.911394127412
1134,525608.3819444444,28513.895943669784,533605.0034722224,11846.413543653578,518545.2152777778,9879.96247382523
1135,525079.6284722221,29113.805924576078,532773.2986111111,12611.283122979858,518919.7708333333,9469.231289238476
1136,525000.2847222221,29892.451027494106,532680.9409722221,13439.380189941532,519049.09722222225,9127.969764179208
1137,526241.4513888889,32181.951775733403,533794.9861111111,13879.343081072793,520073.37152777775,9057.384640003063
1138,526619.5416666666,33840.19086351049,534249.9201388889,14013.581563071673,520038.62152777775,9311.61301189449
1139,527316.2465277779,34762.17729880619,533798.2673611111,14552.729646327789,520388.40972222225,9316.571383362587
1140,526556.2013888889,35012.16220409525,531703.9479166666,14875.219782591605,519532.75,8809.170191861642
1141,527495.0243055556,35094.547067343905,531719.8506944445,14100.991975194453,520485.80555555556,7845.450630826151
1142,526379.3402777779,35238.56049758536,530737.4965277779,11343.96937101521,519265.24652777775,7538.543689347383
1143,524480.6041666666,34652.95667430511,530784.9131944445,9369.952368030463,518987.5902777778,7676.473675506735
1144,522648.40277777775,34343.971624274374,531143.7048611111,8463.246426544913,518170.6493055555,8670.120816079898
1145,521932.5104166667,32897.88598115014,532602.4618055556,9069.803852593272,519063.2673611112,8713.422919850724
1146,521923.4479166667,32973.47982502898,533331.6666666666,10293.884533143164,519398.38194444444,8764.500893288583
