series,segment,cumulative_steps,learning_episode,raw_value,three_point_smoothed_value
MAPPO strict 1+5 (stitched 100M),50-100M,51152000,1998.125,492456.59375,493011.46875
MAPPO strict 1+5 (stitched 100M),50-100M,51203200,2000.125,493251.1875,492642.90625
MAPPO strict 1+5 (stitched 100M),50-100M,51254400,2002.125,492220.9375,492703.0833333333
MAPPO strict 1+5 (stitched 100M),50-100M,51305600,2004.125,492637.125,492820.84375
MAPPO strict 1+5 (stitched 100M),50-100M,51356800,2006.125,493604.46875,493100.6145833333
MAPPO strict 1+5 (stitched 100M),50-100M,51408000,2008.125,493060.25,493453.2395833333
MAPPO strict 1+5 (stitched 100M),50-100M,51459200,2010.125,493695.0,493043.8333333333
MAPPO strict 1+5 (stitched 100M),50-100M,51510400,2012.125,492376.25,493656.75
MAPPO strict 1+5 (stitched 100M),50-100M,51561600,2014.125,494899.0,493393.0729166667
MAPPO strict 1+5 (stitched 100M),50-100M,51612800,2016.125,492903.96875,493368.625
MAPPO strict 1+5 (stitched 100M),50-100M,51664000,2018.125,492302.90625,492437.5729166667
MAPPO strict 1+5 (stitched 100M),50-100M,51715200,2020.125,492105.84375,492164.2604166667
MAPPO strict 1+5 (stitched 100M),50-100M,51766400,2022.125,492084.03125,491690.2604166667
MAPPO strict 1+5 (stitched 100M),50-100M,51817600,2024.125,490880.90625,490876.2291666667
MAPPO strict 1+5 (stitched 100M),50-100M,51868800,2026.125,489663.75,490154.9166666667
MAPPO strict 1+5 (stitched 100M),50-100M,51920000,2028.125,489920.09375,489620.0416666667
MAPPO strict 1+5 (stitched 100M),50-100M,51971200,2030.125,489276.28125,489551.6979166667
MAPPO strict 1+5 (stitched 100M),50-100M,52022400,2032.125,489458.71875,489563.0416666667
MAPPO strict 1+5 (stitched 100M),50-100M,52073600,2034.125,489954.125,490100.6875
MAPPO strict 1+5 (stitched 100M),50-100M,52124800,2036.125,490889.21875,490911.1875
MAPPO strict 1+5 (stitched 100M),50-100M,52176000,2038.125,491890.21875,491287.4791666667
MAPPO strict 1+5 (stitched 100M),50-100M,52227200,2040.125,491083.0,492130.53125
MAPPO strict 1+5 (stitched 100M),50-100M,52278400,2042.125,493418.375,492455.5416666667
MAPPO strict 1+5 (stitched 100M),50-100M,52329600,2044.125,492865.25,492977.8020833333
MAPPO strict 1+5 (stitched 100M),50-100M,52380800,2046.125,492649.78125,492152.21875
MAPPO strict 1+5 (stitched 100M),50-100M,52432000,2048.125,490941.625,491937.71875
MAPPO strict 1+5 (stitched 100M),50-100M,52483200,2050.125,492221.75,491622.0520833333
MAPPO strict 1+5 (stitched 100M),50-100M,52534400,2052.125,491702.78125,491651.1770833333
MAPPO strict 1+5 (stitched 100M),50-100M,52585600,2054.125,491029.0,491133.1770833333
MAPPO strict 1+5 (stitched 100M),50-100M,52636800,2056.125,490667.75,491695.1875
MAPPO strict 1+5 (stitched 100M),50-100M,52688000,2058.125,493388.8125,491833.7604166667
MAPPO strict 1+5 (stitched 100M),50-100M,52739200,2060.125,491444.71875,491872.40625
MAPPO strict 1+5 (stitched 100M),50-100M,52790400,2062.125,490783.6875,490528.3854166667
MAPPO strict 1+5 (stitched 100M),50-100M,52841600,2064.125,489356.75,489975.1770833333
MAPPO strict 1+5 (stitched 100M),50-100M,52892800,2066.125,489785.09375,489250.0520833333
MAPPO strict 1+5 (stitched 100M),50-100M,52944000,2068.125,488608.3125,489250.0416666667
MAPPO strict 1+5 (stitched 100M),50-100M,52995200,2070.125,489356.71875,489094.8125
MAPPO strict 1+5 (stitched 100M),50-100M,53046400,2072.125,489319.40625,489719.1979166667
MAPPO strict 1+5 (stitched 100M),50-100M,53097600,2074.125,490481.46875,490347.375
MAPPO strict 1+5 (stitched 100M),50-100M,53148800,2076.125,491241.25,490230.59375
MAPPO strict 1+5 (stitched 100M),50-100M,53200000,2078.125,488969.0625,489468.34375
MAPPO strict 1+5 (stitched 100M),50-100M,53251200,2080.125,488194.71875,488354.78125
MAPPO strict 1+5 (stitched 100M),50-100M,53302400,2082.125,487900.5625,487616.3645833333
MAPPO strict 1+5 (stitched 100M),50-100M,53353600,2084.125,486753.8125,486781.40625
MAPPO strict 1+5 (stitched 100M),50-100M,53404800,2086.125,485689.84375,486382.5729166667
MAPPO strict 1+5 (stitched 100M),50-100M,53456000,2088.125,486704.0625,486749.6770833333
MAPPO strict 1+5 (stitched 100M),50-100M,53507200,2090.125,487855.125,487544.7083333333
MAPPO strict 1+5 (stitched 100M),50-100M,53558400,2092.125,488074.9375,488148.09375
MAPPO strict 1+5 (stitched 100M),50-100M,53609600,2094.125,488514.21875,488366.8333333333
MAPPO strict 1+5 (stitched 100M),50-100M,53660800,2096.125,488511.34375,488037.34375
MAPPO strict 1+5 (stitched 100M),50-100M,53712000,2098.125,487086.46875,487170.8229166667
MAPPO strict 1+5 (stitched 100M),50-100M,53763200,2100.125,485914.65625,486565.5
MAPPO strict 1+5 (stitched 100M),50-100M,53814400,2102.125,486695.375,486358.53125
MAPPO strict 1+5 (stitched 100M),50-100M,53865600,2104.125,486465.5625,486280.25
MAPPO strict 1+5 (stitched 100M),50-100M,53916800,2106.125,485679.8125,485572.8854166667
MAPPO strict 1+5 (stitched 100M),50-100M,53968000,2108.125,484573.28125,485504.2291666667
MAPPO strict 1+5 (stitched 100M),50-100M,54019200,2110.125,486259.59375,485771.78125
MAPPO strict 1+5 (stitched 100M),50-100M,54070400,2112.125,486482.46875,486167.2291666667
MAPPO strict 1+5 (stitched 100M),50-100M,54121600,2114.125,485759.625,485339.6041666667
MAPPO strict 1+5 (stitched 100M),50-100M,54172800,2116.125,483776.71875,484830.6875
MAPPO strict 1+5 (stitched 100M),50-100M,54224000,2118.125,484955.71875,484171.8958333333
MAPPO strict 1+5 (stitched 100M),50-100M,54275200,2120.125,483783.25,484279.9791666667
MAPPO strict 1+5 (stitched 100M),50-100M,54326400,2122.125,484100.96875,484534.1875
MAPPO strict 1+5 (stitched 100M),50-100M,54377600,2124.125,485718.34375,485524.8229166667
MAPPO strict 1+5 (stitched 100M),50-100M,54428800,2126.125,486755.15625,486446.09375
MAPPO strict 1+5 (stitched 100M),50-100M,54480000,2128.125,486864.78125,486402.8958333333
MAPPO strict 1+5 (stitched 100M),50-100M,54531200,2130.125,485588.75,486277.6770833333
MAPPO strict 1+5 (stitched 100M),50-100M,54582400,2132.125,486379.5,485976.6041666667
MAPPO strict 1+5 (stitched 100M),50-100M,54633600,2134.125,485961.5625,486113.34375
MAPPO strict 1+5 (stitched 100M),50-100M,54684800,2136.125,485998.96875,485965.4270833333
MAPPO strict 1+5 (stitched 100M),50-100M,54736000,2138.125,485935.75,485320.9583333333
MAPPO strict 1+5 (stitched 100M),50-100M,54787200,2140.125,484028.15625,484796.7291666667
MAPPO strict 1+5 (stitched 100M),50-100M,54838400,2142.125,484426.28125,484293.9479166667
MAPPO strict 1+5 (stitched 100M),50-100M,54889600,2144.125,484427.40625,484284.09375
MAPPO strict 1+5 (stitched 100M),50-100M,54940800,2146.125,483998.59375,483318.0208333333
MAPPO strict 1+5 (stitched 100M),50-100M,54992000,2148.125,481528.0625,482542.9479166667
MAPPO strict 1+5 (stitched 100M),50-100M,55043200,2150.125,482102.1875,481931.4583333333
MAPPO strict 1+5 (stitched 100M),50-100M,55094400,2152.125,482164.125,482862.84375
MAPPO strict 1+5 (stitched 100M),50-100M,55145600,2154.125,484322.21875,483804.9166666667
MAPPO strict 1+5 (stitched 100M),50-100M,55196800,2156.125,484928.40625,485844.4270833333
MAPPO strict 1+5 (stitched 100M),50-100M,55248000,2158.125,488282.65625,487493.2604166667
MAPPO strict 1+5 (stitched 100M),50-100M,55299200,2160.125,489268.71875,488461.5729166667
MAPPO strict 1+5 (stitched 100M),50-100M,55350400,2162.125,487833.34375,488758.3333333333
MAPPO strict 1+5 (stitched 100M),50-100M,55401600,2164.125,489172.9375,488884.5416666667
MAPPO strict 1+5 (stitched 100M),50-100M,55452800,2166.125,489647.34375,489494.2708333333
MAPPO strict 1+5 (stitched 100M),50-100M,55504000,2168.125,489662.53125,490548.4791666667
MAPPO strict 1+5 (stitched 100M),50-100M,55555200,2170.125,492335.5625,491479.5104166667
MAPPO strict 1+5 (stitched 100M),50-100M,55606400,2172.125,492440.4375,492109.2291666667
MAPPO strict 1+5 (stitched 100M),50-100M,55657600,2174.125,491551.6875,491978.6041666667
MAPPO strict 1+5 (stitched 100M),50-100M,55708800,2176.125,491943.6875,491486.25
MAPPO strict 1+5 (stitched 100M),50-100M,55760000,2178.125,490963.375,490892.7708333333
MAPPO strict 1+5 (stitched 100M),50-100M,55811200,2180.125,489771.25,491025.8958333333
MAPPO strict 1+5 (stitched 100M),50-100M,55862400,2182.125,492343.0625,491644.0729166667
MAPPO strict 1+5 (stitched 100M),50-100M,55913600,2184.125,492817.90625,492890.2395833333
MAPPO strict 1+5 (stitched 100M),50-100M,55964800,2186.125,493509.75,493201.2291666667
MAPPO strict 1+5 (stitched 100M),50-100M,56016000,2188.125,493276.03125,493767.8541666667
MAPPO strict 1+5 (stitched 100M),50-100M,56067200,2190.125,494517.78125,494741.25
MAPPO strict 1+5 (stitched 100M),50-100M,56118400,2192.125,496429.9375,495687.3333333333
MAPPO strict 1+5 (stitched 100M),50-100M,56169600,2194.125,496114.28125,496212.2395833333
MAPPO strict 1+5 (stitched 100M),50-100M,56220800,2196.125,496092.5,496229.9791666667
MAPPO strict 1+5 (stitched 100M),50-100M,56272000,2198.125,496483.15625,496436.3125
MAPPO strict 1+5 (stitched 100M),50-100M,56323200,2200.125,496733.28125,496689.5208333333
MAPPO strict 1+5 (stitched 100M),50-100M,56374400,2202.125,496852.125,496669.2083333333
MAPPO strict 1+5 (stitched 100M),50-100M,56425600,2204.125,496422.21875,497063.4166666667
MAPPO strict 1+5 (stitched 100M),50-100M,56476800,2206.125,497915.90625,497187.0416666667
MAPPO strict 1+5 (stitched 100M),50-100M,56528000,2208.125,497223.0,497334.21875
MAPPO strict 1+5 (stitched 100M),50-100M,56579200,2210.125,496863.75,496840.8229166667
MAPPO strict 1+5 (stitched 100M),50-100M,56630400,2212.125,496435.71875,496471.90625
MAPPO strict 1+5 (stitched 100M),50-100M,56681600,2214.125,496116.25,496056.5208333333
MAPPO strict 1+5 (stitched 100M),50-100M,56732800,2216.125,495617.59375,495397.5
MAPPO strict 1+5 (stitched 100M),50-100M,56784000,2218.125,494458.65625,494295.9791666667
MAPPO strict 1+5 (stitched 100M),50-100M,56835200,2220.125,492811.6875,493405.3125
MAPPO strict 1+5 (stitched 100M),50-100M,56886400,2222.125,492945.59375,492954.9583333333
MAPPO strict 1+5 (stitched 100M),50-100M,56937600,2224.125,493107.59375,493402.3020833333
MAPPO strict 1+5 (stitched 100M),50-100M,56988800,2226.125,494153.71875,493945.1979166667
MAPPO strict 1+5 (stitched 100M),50-100M,57040000,2228.125,494574.28125,494759.5625
MAPPO strict 1+5 (stitched 100M),50-100M,57091200,2230.125,495550.6875,494564.125
MAPPO strict 1+5 (stitched 100M),50-100M,57142400,2232.125,493567.40625,494978.3958333333
MAPPO strict 1+5 (stitched 100M),50-100M,57193600,2234.125,495817.09375,495122.1354166667
MAPPO strict 1+5 (stitched 100M),50-100M,57244800,2236.125,495981.90625,495935.90625
MAPPO strict 1+5 (stitched 100M),50-100M,57296000,2238.125,496008.71875,495910.1458333333
MAPPO strict 1+5 (stitched 100M),50-100M,57347200,2240.125,495739.8125,495794.5625
MAPPO strict 1+5 (stitched 100M),50-100M,57398400,2242.125,495635.15625,495362.6354166667
MAPPO strict 1+5 (stitched 100M),50-100M,57449600,2244.125,494712.9375,495927.0
MAPPO strict 1+5 (stitched 100M),50-100M,57500800,2246.125,497432.90625,496118.1458333333
MAPPO strict 1+5 (stitched 100M),50-100M,57552000,2248.125,496208.59375,497290.6979166667
MAPPO strict 1+5 (stitched 100M),50-100M,57603200,2250.125,498230.59375,497055.1770833333
MAPPO strict 1+5 (stitched 100M),50-100M,57654400,2252.125,496726.34375,497473.3645833333
MAPPO strict 1+5 (stitched 100M),50-100M,57705600,2254.125,497463.15625,497540.6666666667
MAPPO strict 1+5 (stitched 100M),50-100M,57756800,2256.125,498432.5,498141.8229166667
MAPPO strict 1+5 (stitched 100M),50-100M,57808000,2258.125,498529.8125,498589.125
MAPPO strict 1+5 (stitched 100M),50-100M,57859200,2260.125,498805.0625,498318.4895833333
MAPPO strict 1+5 (stitched 100M),50-100M,57910400,2262.125,497620.59375,497437.4895833333
MAPPO strict 1+5 (stitched 100M),50-100M,57961600,2264.125,495886.8125,496738.7604166667
MAPPO strict 1+5 (stitched 100M),50-100M,58012800,2266.125,496708.875,496020.7395833333
MAPPO strict 1+5 (stitched 100M),50-100M,58064000,2268.125,495466.53125,496112.7395833333
MAPPO strict 1+5 (stitched 100M),50-100M,58115200,2270.125,496162.8125,495714.9166666667
MAPPO strict 1+5 (stitched 100M),50-100M,58166400,2272.125,495515.40625,496032.4583333333
MAPPO strict 1+5 (stitched 100M),50-100M,58217600,2274.125,496419.15625,495604.59375
MAPPO strict 1+5 (stitched 100M),50-100M,58268800,2276.125,494879.21875,495689.7395833333
MAPPO strict 1+5 (stitched 100M),50-100M,58320000,2278.125,495770.84375,495737.96875
MAPPO strict 1+5 (stitched 100M),50-100M,58371200,2280.125,496563.84375,496304.75
MAPPO strict 1+5 (stitched 100M),50-100M,58422400,2282.125,496579.5625,496270.4791666667
MAPPO strict 1+5 (stitched 100M),50-100M,58473600,2284.125,495668.03125,496019.2916666667
MAPPO strict 1+5 (stitched 100M),50-100M,58524800,2286.125,495810.28125,495319.90625
MAPPO strict 1+5 (stitched 100M),50-100M,58576000,2288.125,494481.40625,495001.5625
MAPPO strict 1+5 (stitched 100M),50-100M,58627200,2290.125,494713.0,494887.65625
MAPPO strict 1+5 (stitched 100M),50-100M,58678400,2292.125,495468.5625,495622.5208333333
MAPPO strict 1+5 (stitched 100M),50-100M,58729600,2294.125,496686.0,495363.09375
MAPPO strict 1+5 (stitched 100M),50-100M,58780800,2296.125,493934.71875,495313.6875
MAPPO strict 1+5 (stitched 100M),50-100M,58832000,2298.125,495320.34375,494639.4375
MAPPO strict 1+5 (stitched 100M),50-100M,58883200,2300.125,494663.25,494713.1979166667
MAPPO strict 1+5 (stitched 100M),50-100M,58934400,2302.125,494156.0,494303.8125
MAPPO strict 1+5 (stitched 100M),50-100M,58985600,2304.125,494092.1875,493806.65625
MAPPO strict 1+5 (stitched 100M),50-100M,59036800,2306.125,493171.78125,493575.96875
MAPPO strict 1+5 (stitched 100M),50-100M,59088000,2308.125,493463.9375,493066.6979166667
MAPPO strict 1+5 (stitched 100M),50-100M,59139200,2310.125,492564.375,493609.4479166667
MAPPO strict 1+5 (stitched 100M),50-100M,59190400,2312.125,494800.03125,493882.7708333333
MAPPO strict 1+5 (stitched 100M),50-100M,59241600,2314.125,494283.90625,493980.6458333333
MAPPO strict 1+5 (stitched 100M),50-100M,59292800,2316.125,492858.0,493526.2291666667
MAPPO strict 1+5 (stitched 100M),50-100M,59344000,2318.125,493436.78125,492897.4270833333
MAPPO strict 1+5 (stitched 100M),50-100M,59395200,2320.125,492397.5,492783.6979166667
MAPPO strict 1+5 (stitched 100M),50-100M,59446400,2322.125,492516.8125,492968.34375
MAPPO strict 1+5 (stitched 100M),50-100M,59497600,2324.125,493990.71875,493941.9166666667
MAPPO strict 1+5 (stitched 100M),50-100M,59548800,2326.125,495318.21875,495027.7708333333
MAPPO strict 1+5 (stitched 100M),50-100M,59600000,2328.125,495774.375,495533.4375
MAPPO strict 1+5 (stitched 100M),50-100M,59651200,2330.125,495507.71875,496194.6666666667
MAPPO strict 1+5 (stitched 100M),50-100M,59702400,2332.125,497301.90625,496540.5520833333
MAPPO strict 1+5 (stitched 100M),50-100M,59753600,2334.125,496812.03125,496306.2604166667
MAPPO strict 1+5 (stitched 100M),50-100M,59804800,2336.125,494804.84375,495324.5520833333
MAPPO strict 1+5 (stitched 100M),50-100M,59856000,2338.125,494356.78125,494836.6041666667
MAPPO strict 1+5 (stitched 100M),50-100M,59907200,2340.125,495348.1875,495440.3020833333
MAPPO strict 1+5 (stitched 100M),50-100M,59958400,2342.125,496615.9375,496104.6145833333
MAPPO strict 1+5 (stitched 100M),50-100M,60009600,2344.125,496349.71875,496206.0520833333
MAPPO strict 1+5 (stitched 100M),50-100M,60060800,2346.125,495652.5,495526.6875
MAPPO strict 1+5 (stitched 100M),50-100M,60112000,2348.125,494577.84375,494787.8541666667
MAPPO strict 1+5 (stitched 100M),50-100M,60163200,2350.125,494133.21875,494118.15625
MAPPO strict 1+5 (stitched 100M),50-100M,60214400,2352.125,493643.40625,493866.7604166667
MAPPO strict 1+5 (stitched 100M),50-100M,60265600,2354.125,493823.65625,493387.625
MAPPO strict 1+5 (stitched 100M),50-100M,60316800,2356.125,492695.8125,492758.5208333333
MAPPO strict 1+5 (stitched 100M),50-100M,60368000,2358.125,491756.09375,492496.5208333333
MAPPO strict 1+5 (stitched 100M),50-100M,60419200,2360.125,493037.65625,492876.15625
MAPPO strict 1+5 (stitched 100M),50-100M,60470400,2362.125,493834.71875,493848.7916666667
MAPPO strict 1+5 (stitched 100M),50-100M,60521600,2364.125,494674.0,494060.3229166667
MAPPO strict 1+5 (stitched 100M),50-100M,60572800,2366.125,493672.25,494241.6770833333
MAPPO strict 1+5 (stitched 100M),50-100M,60624000,2368.125,494378.78125,493663.9895833333
MAPPO strict 1+5 (stitched 100M),50-100M,60675200,2370.125,492940.9375,493705.4375
MAPPO strict 1+5 (stitched 100M),50-100M,60726400,2372.125,493796.59375,493198.3854166667
MAPPO strict 1+5 (stitched 100M),50-100M,60777600,2374.125,492857.625,492799.2916666667
MAPPO strict 1+5 (stitched 100M),50-100M,60828800,2376.125,491743.65625,492082.4375
MAPPO strict 1+5 (stitched 100M),50-100M,60880000,2378.125,491646.03125,491586.9583333333
MAPPO strict 1+5 (stitched 100M),50-100M,60931200,2380.125,491371.1875,491750.09375
MAPPO strict 1+5 (stitched 100M),50-100M,60982400,2382.125,492233.0625,492783.8854166667
MAPPO strict 1+5 (stitched 100M),50-100M,61033600,2384.125,494747.40625,493503.84375
MAPPO strict 1+5 (stitched 100M),50-100M,61084800,2386.125,493531.0625,494577.4583333333
MAPPO strict 1+5 (stitched 100M),50-100M,61136000,2388.125,495453.90625,493940.46875
MAPPO strict 1+5 (stitched 100M),50-100M,61187200,2390.125,492836.4375,494447.59375
MAPPO strict 1+5 (stitched 100M),50-100M,61238400,2392.125,495052.4375,494245.1458333333
MAPPO strict 1+5 (stitched 100M),50-100M,61289600,2394.125,494846.5625,494878.8541666667
MAPPO strict 1+5 (stitched 100M),50-100M,61340800,2396.125,494737.5625,494327.5208333333
MAPPO strict 1+5 (stitched 100M),50-100M,61392000,2398.125,493398.4375,493938.7395833333
MAPPO strict 1+5 (stitched 100M),50-100M,61443200,2400.125,493680.21875,492979.5520833333
MAPPO strict 1+5 (stitched 100M),50-100M,61494400,2402.125,491860.0,492830.4166666667
MAPPO strict 1+5 (stitched 100M),50-100M,61545600,2404.125,492951.03125,492351.4895833333
MAPPO strict 1+5 (stitched 100M),50-100M,61596800,2406.125,492243.4375,492752.3229166667
MAPPO strict 1+5 (stitched 100M),50-100M,61648000,2408.125,493062.5,492529.9479166667
MAPPO strict 1+5 (stitched 100M),50-100M,61699200,2410.125,492283.90625,492247.0833333333
MAPPO strict 1+5 (stitched 100M),50-100M,61750400,2412.125,491394.84375,491189.0625
MAPPO strict 1+5 (stitched 100M),50-100M,61801600,2414.125,489888.4375,491424.40625
MAPPO strict 1+5 (stitched 100M),50-100M,61852800,2416.125,492989.9375,491917.8645833333
MAPPO strict 1+5 (stitched 100M),50-100M,61904000,2418.125,492875.21875,492598.4375
MAPPO strict 1+5 (stitched 100M),50-100M,61955200,2420.125,491930.15625,491714.28125
MAPPO strict 1+5 (stitched 100M),50-100M,62006400,2422.125,490337.46875,491464.6458333333
MAPPO strict 1+5 (stitched 100M),50-100M,62057600,2424.125,492126.3125,491895.9270833333
MAPPO strict 1+5 (stitched 100M),50-100M,62108800,2426.125,493224.0,492806.8125
MAPPO strict 1+5 (stitched 100M),50-100M,62160000,2428.125,493070.125,493347.6979166667
MAPPO strict 1+5 (stitched 100M),50-100M,62211200,2430.125,493748.96875,493072.5833333333
MAPPO strict 1+5 (stitched 100M),50-100M,62262400,2432.125,492398.65625,493268.875
MAPPO strict 1+5 (stitched 100M),50-100M,62313600,2434.125,493659.0,493506.0729166667
MAPPO strict 1+5 (stitched 100M),50-100M,62364800,2436.125,494460.5625,493526.1875
MAPPO strict 1+5 (stitched 100M),50-100M,62416000,2438.125,492459.0,493998.1458333333
MAPPO strict 1+5 (stitched 100M),50-100M,62467200,2440.125,495074.875,494176.6041666667
MAPPO strict 1+5 (stitched 100M),50-100M,62518400,2442.125,494995.9375,494603.8854166667
MAPPO strict 1+5 (stitched 100M),50-100M,62569600,2444.125,493740.84375,495049.0729166667
MAPPO strict 1+5 (stitched 100M),50-100M,62620800,2446.125,496410.4375,495608.6770833333
MAPPO strict 1+5 (stitched 100M),50-100M,62672000,2448.125,496674.75,497232.1458333333
MAPPO strict 1+5 (stitched 100M),50-100M,62723200,2450.125,498611.25,498064.6458333333
MAPPO strict 1+5 (stitched 100M),50-100M,62774400,2452.125,498907.9375,498591.7291666667
MAPPO strict 1+5 (stitched 100M),50-100M,62825600,2454.125,498256.0,498082.3645833333
MAPPO strict 1+5 (stitched 100M),50-100M,62876800,2456.125,497083.15625,496941.40625
MAPPO strict 1+5 (stitched 100M),50-100M,62928000,2458.125,495485.0625,496143.90625
MAPPO strict 1+5 (stitched 100M),50-100M,62979200,2460.125,495863.5,495151.84375
MAPPO strict 1+5 (stitched 100M),50-100M,63030400,2462.125,494106.96875,495249.53125
